hash,token_count,title,combined_title,filename,content
e69c769c,124,svelte,Packaging > Anatomy of a package.json > svelte,/30-advanced/70-packaging.md,"This is a legacy field that enabled tooling to recognise Svelte component libraries. It's no longer necessary when using the `svelte` [export condition](#anatomy-of-a-package-json-exports), but for backwards compatibility with outdated tooling that doesn't yet know about export conditions it's good to keep it around. It should point towards your root entry point. ```json
{
	""svelte"": ""./dist/index.js""
}
``` "
2940d140,754,TypeScript,Packaging > TypeScript,/30-advanced/70-packaging.md,"You should ship type definitions for your library even if you don't use TypeScript yourself so that people who do get proper intellisense when using your library. `@sveltejs/package` makes the process of generating types mostly opaque to you. By default, when packaging your library, type definitions are auto-generated for JavaScript, TypeScript and Svelte files. All you need to ensure is that the `types` condition in the [exports](#anatomy-of-a-package-json-exports) map points to the correct files. When initialising a library project through `npm create svelte@latest`, this is automatically setup for the root export. If you have something else than a root export however — for example providing a `your-library/foo` import — you need to take additional care for providing type definitions. Unfortunately, TypeScript by default will *not* resolve the `types` condition for an export like `{ ""./foo"": { ""types"": ""./dist/foo.d.ts"", ... }}`. Instead, it will search for a `foo.d.ts` relative to the root of your library (i.e. `your-library/foo.d.ts` instead of `your-library/dist/foo.d.ts`). To fix this, you have two options: The first option is to require people using your library to set the `moduleResolution` option in their `tsconfig/jsconfig.json` to `bundler` (available since TypeScript 5, the best and recommended option in the future), `node16` or `nodenext`. This opts TypeScript into actually looking at the exports map and resolving the types correctly. The second option is to (ab)use the `typesVersions` feature from TypeScript to wire up the types. This is a field inside `package.json` TypeScript uses to check for different type definitions depending on the TypeScript version, and also contains a path mapping feature for that. We leverage that path mapping feature to get what we want. For the mentioned `foo` export above, the corresponding `typesVersions` looks like this: ```json
{
	""exports"": {
		""./foo"": {
			""types"": ""./dist/foo.d.ts"",
			""svelte"": ""./dist/foo.js""
		}
	},
	""typesVersions"": {
		"">4.0"": {
			""foo"": [""./dist/foo.d.ts""]
		}
	}
}
``` `>4.0` tells TypeScript to check the inner map if the used TypeScript version is greater than 4 (which should in practice always be true). The inner map tells TypeScript that the typings for `your-library/foo` are found within `./dist/foo.d.ts`, which essentially replicates the `exports` condition. You also have `*` as a wildcard at your disposal to make many type definitions at once available without repeating yourself. Note that if you opt into `typesVersions` you have to declare all type imports through it, including the root import (which is defined as `""index"": [..]`). You can read more about that feature [here](https://www.typescriptlang.org/docs/handbook/declaration-files/publishing.html#version-selection-with-typesversions). "
6e1d001d,546,Best practices,Packaging > Best practices,/30-advanced/70-packaging.md,"You should avoid using [SvelteKit-specific modules](modules) like `$app` in your packages unless you intend for them to only be consumable by other SvelteKit projects. E.g. rather than using `import { browser } from '$app/environment'` you could use `import { BROWSER } from 'esm-env'` ([see esm-env docs](https://github.com/benmccann/esm-env)). You may also wish to pass in things like the current URL or a navigation action as a prop rather than relying directly on `$app/stores`, `$app/navigation`, etc. Writing your app in this more generic fashion will also make it easier to setup tools for testing, UI demos and so on. Ensure that you add [aliases](/docs/configuration#alias) via `svelte.config.js` (not `vite.config.js` or `tsconfig.json`), so that they are processed by `svelte-package`. You should think carefully about whether or not the changes you make to your package are a bug fix, a new feature, or a breaking change, and update the package version accordingly. Note that if you remove any paths from `exports` or any `export` conditions inside them from your existing library, that should be regarded as a breaking change. ```diff
{
	""exports"": {
		""."": {
			""types"": ""./dist/index.d.ts"",
// changing `svelte` to `default` is a breaking change:
-			""svelte"": ""./dist/index.js""
+			""default"": ""./dist/index.js""
		},
// removing this is a breaking change:
-		""./foo"": {
-			""types"": ""./dist/foo.d.ts"",
-			""svelte"": ""./dist/foo.js"",
-			""default"": ""./dist/foo.js""
-		},
// adding this is ok:
+		""./bar"": {
+			""types"": ""./dist/bar.d.ts"",
+			""svelte"": ""./dist/bar.js"",
+			""default"": ""./dist/bar.js""
+		}
	}
}
``` "
d83c143c,188,Options,Packaging > Options,/30-advanced/70-packaging.md,"`svelte-package` accepts the following options: *   `-w`/`--watch` — watch files in `src/lib` for changes and rebuild the package
*   `-i`/`--input` — the input directory which contains all the files of the package. Defaults to `src/lib`
*   `-o`/`--o` — the output directory where the processed files are written to. You `package.json`'s `exports` should point to files inside there, and the `files` array should include that folder. Defaults to `dist`
*   `-t`/`--types` — whether or not to create type definitions (`d.ts` files). We strongly recommend doing this as it fosters ecosystem library quality. Defaults to `true` "
6bbab1ba,22,Publishing,Packaging > Publishing,/30-advanced/70-packaging.md,"To publish the generated package: ```sh
npm publish
``` "
153ec33e,206,Caveats,Packaging > Caveats,/30-advanced/70-packaging.md,"All relative file imports need to be fully specified, adhering to Node's ESM algorithm. This means that for a file like `src/lib/something/index.js`, you must include the filename with the extension: ```diff
-import { something } from './something';
+import { something } from './something/index.js';

If you are using TypeScript, you need to import `.ts` files the same way, but using a `.js` file ending, _not_ a `.ts` file ending. (This is a TypeScript design decision outside our control.) Setting `""moduleResolution"": ""NodeNext""` in your `tsconfig.json` or `jsconfig.json` will help you with this.

All files except Svelte files (preprocessed) and TypeScript files (transpiled to JavaScript) are copied across as-is.
``` "
dca8e6a8,198,Accessibility,Accessibility,/40-best-practices/10-accessibility.md,"SvelteKit strives to provide an accessible platform for your app by default. Svelte's [compile-time accessibility checks](https://svelte.dev/docs#accessibility-warnings) will also apply to any SvelteKit application you build. Here's how SvelteKit's built-in accessibility features work and what you need to do to help these features to work as well as possible. Keep in mind that while SvelteKit provides an accessible foundation, you are still responsible for making sure your application code is accessible. If you're new to accessibility, see the [""further reading""](accessibility#further-reading) section of this guide for additional resources. We recognize that accessibility can be hard to get right. If you want to suggest improvements to how SvelteKit handles accessibility, please [open a GitHub issue](https://github.com/sveltejs/kit/issues). "
f261f361,314,Route announcements,Accessibility > Route announcements,/40-best-practices/10-accessibility.md,"In traditional server-rendered applications, every navigation (e.g. clicking on an `<a>` tag) triggers a full page reload. When this happens, screen readers and other assistive technology will read out the new page's title so that users understand that the page has changed. Since navigation between pages in SvelteKit happens without reloading the page (known as [client-side routing](glossary#routing)), SvelteKit injects a [live region](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA/ARIA_Live_Regions) onto the page that will read out the new page name after each navigation. This determines the page name to announce by inspecting the `<title>` element. Because of this behavior, every page in your app should have a unique, descriptive title. In SvelteKit, you can do this by placing a `<svelte:head>` element on each page: ```svelte
/// file: src/routes/+page.svelte
<svelte:head>
	<title>Todo List</title>
</svelte:head>
``` This will allow screen readers and other assistive technology to identify the new page after a navigation occurs. Providing a descriptive title is also important for [SEO](seo#manual-setup-title-and-meta). "
3a888288,455,Focus management,Accessibility > Focus management,/40-best-practices/10-accessibility.md,"In traditional server-rendered applications, every navigation will reset focus to the top of the page. This ensures that people browsing the web with a keyboard or screen reader will start interacting with the page from the beginning. To simulate this behavior during client-side routing, SvelteKit focuses the `<body>` element after each navigation and [enhanced form submission](https://kit.svelte.dev/docs/form-actions#progressive-enhancement). There is one exception - if an element with the [`autofocus`](https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autofocus) attribute is present, SvelteKit will focus that element instead. Make sure to [consider the implications for assistive technology](https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autofocus#accessibility_considerations) when using that attribute. If you want to customize SvelteKit's focus management, you can use the `afterNavigate` hook: ```js
/// <reference types=""@sveltejs/kit"" />
// 
import { afterNavigate } from '$app/navigation';

afterNavigate(() => {
	/** @type {HTMLElement | null} */
	const to_focus = document.querySelector('.focus-me');
	to_focus?.focus();
});
``` You can also programmatically navigate to a different page using the [`goto`](modules#$app-navigation-goto) function. By default, this will have the same client-side routing behavior as clicking on a link. However, `goto` also accepts a `keepFocus` option that will preserve the currently-focused element instead of resetting focus. If you enable this option, make sure the currently-focused element still exists on the page after navigation. If the element no longer exists, the user's focus will be lost, making for a confusing experience for assistive technology users. "
fb19f519,359,"The ""lang"" attribute","Accessibility > The ""lang"" attribute",/40-best-practices/10-accessibility.md,"By default, SvelteKit's page template sets the default language of the document to English. If your content is not in English, you should update the `<html>` element in `src/app.html` to have the correct [`lang`](https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/lang#accessibility) attribute. This will ensure that any assistive technology reading the document uses the correct pronunciation. For example, if your content is in German, you should update `app.html` to the following: ```html
/// file: src/app.html
<html lang=""de"">
``` If your content is available in multiple languages, you should set the `lang` attribute based on the language of the current page. You can do this with SvelteKit's [handle hook](hooks#server-hooks-handle): ```html
/// file: src/app.html
<html lang=""%lang%"">
``` ```js
/// file: src/hooks.server.js
/**
 * @param {import('@sveltejs/kit').RequestEvent} event
 */
function get_lang(event) {
	return 'en';
}
// 
/** @type {import('@sveltejs/kit').Handle} */
export function handle({ event, resolve }) {
	return resolve(event, {
		transformPageChunk: ({ html }) => html.replace('%lang%', get_lang(event))
	});
}
``` "
e415ac15,140,Further reading,Accessibility > Further reading,/40-best-practices/10-accessibility.md,"For the most part, building an accessible SvelteKit app is the same as building an accessible web app. You should be able to apply information from the following general accessibility resources to any web experience you build: *   [MDN Web Docs: Accessibility](https://developer.mozilla.org/en-US/docs/Learn/Accessibility)
*   [The A11y Project](https://www.a11yproject.com/)
*   [How to Meet WCAG (Quick Reference)](https://www.w3.org/WAI/WCAG21/quickref/) "
16d78457,42,SEO,SEO,/40-best-practices/20-seo.md,"The most important aspect of SEO is to create high-quality content that is widely linked to from around the web. However, there are a few technical considerations for building sites that rank well. "
996dd96,154,SSR,SEO > Out of the box > SSR,/40-best-practices/20-seo.md,"While search engines have got better in recent years at indexing content that was rendered with client-side JavaScript, server-side rendered content is indexed more frequently and reliably. SvelteKit employs SSR by default, and while you can disable it in [`handle`](hooks#server-hooks-handle), you should leave it on unless you have a good reason not to. > SvelteKit's rendering is highly configurable and you can implement [dynamic rendering](https://developers.google.com/search/docs/advanced/javascript/dynamic-rendering) if necessary. It's not generally recommended, since SSR has other benefits beyond SEO. "
ecf0f8f0,110,Performance,SEO > Out of the box > Performance,/40-best-practices/20-seo.md,"Signals such as [Core Web Vitals](https://web.dev/vitals/#core-web-vitals) impact search engine ranking. Because Svelte and SvelteKit introduce minimal overhead, it's easier to build high performance sites. You can test your site's performance using Google's [PageSpeed Insights](https://pagespeed.web.dev/) or [Lighthouse](https://developers.google.com/web/tools/lighthouse). "
ce230a23,55,Normalized URLs,SEO > Out of the box > Normalized URLs,/40-best-practices/20-seo.md,"SvelteKit redirects pathnames with trailing slashes to ones without (or vice versa depending on your [configuration](page-options#trailingslash)), as duplicate URLs are bad for SEO. "
ddd4add4,186,<title> and <meta>,SEO > Manual setup > <title> and <meta>,/40-best-practices/20-seo.md,"Every page should have well-written and unique `<title>` and `<meta name=""description"">` elements inside a [`<svelte:head>`](https://svelte.dev/docs#template-syntax-svelte-head). Guidance on how to write descriptive titles and descriptions, along with other suggestions on making content understandable by search engines, can be found on Google's [Lighthouse SEO audits](https://web.dev/lighthouse-seo/) documentation. > A common pattern is to return SEO-related `data` from page [`load`](load) functions, then use it (as [`$page.data`](modules#$app-stores)) in a `<svelte:head>` in your root [layout](routing#layout). "
4b8532c5,256,Structured data,SEO > Manual setup > Structured data,/40-best-practices/20-seo.md,"[Structured data](https://developers.google.com/search/docs/advanced/structured-data/intro-structured-data) helps search engines understand the content of a page. If you're using structured data alongside [`svelte-preprocess`](https://github.com/sveltejs/svelte-preprocess), you will need to explicitly preserve `ld+json` data (this [may change in future](https://github.com/sveltejs/svelte-preprocess/issues/305)): ```js
/// file: svelte.config.js
// @filename: ambient.d.ts
declare module 'svelte-preprocess';

// @filename: index.js
// 
import preprocess from 'svelte-preprocess';

/** @type {import('@sveltejs/kit').Config} */
const config = {
	preprocess: preprocess({
		preserve: ['ld+json']
		// ...
	})
};

export default config;
``` "
84614c61,385,Sitemaps,SEO > Manual setup > Sitemaps,/40-best-practices/20-seo.md,"[Sitemaps](https://developers.google.com/search/docs/advanced/sitemaps/build-sitemap) help search engines prioritize pages within your site, particularly when you have a large amount of content. You can create a sitemap dynamically using an endpoint: ```js
/// file: src/routes/sitemap.xml/+server.js
export async function GET() {
	return new Response(
		`
		<?xml version=""1.0"" encoding=""UTF-8"" ?>
		<urlset
			xmlns=""https://www.sitemaps.org/schemas/sitemap/0.9""
			xmlns:xhtml=""https://www.w3.org/1999/xhtml""
			xmlns:mobile=""https://www.google.com/schemas/sitemap-mobile/1.0""
			xmlns:news=""https://www.google.com/schemas/sitemap-news/0.9""
			xmlns:image=""https://www.google.com/schemas/sitemap-image/1.1""
			xmlns:video=""https://www.google.com/schemas/sitemap-video/1.1""
		>
			<!-- <url> elements go here -->
		</urlset>`.trim(),
		{
			headers: {
				'Content-Type': 'application/xml'
			}
		}
	);
}
``` "
5eb162b1,404,AMP,SEO > Manual setup > AMP,/40-best-practices/20-seo.md,"An unfortunate reality of modern web development is that it is sometimes necessary to create an [Accelerated Mobile Pages (AMP)](https://amp.dev/) version of your site. In SvelteKit this can be done by setting the [`inlineStyleThreshold`](configuration#inlinestylethreshold) option... ```js
/// file: svelte.config.js
/** @type {import('@sveltejs/kit').Config} */
const config = {
	kit: {
		// since <link rel=""stylesheet""> isn't
		// allowed, inline all styles
		inlineStyleThreshold: Infinity
	}
};

export default config;
``` ...disabling `csr` in your root `+layout.js`/`+layout.server.js`... ```js
/// file: src/routes/+layout.server.js
export const csr = false;
``` ...and transforming the HTML using `transformPageChunk` along with `transform` imported from `@sveltejs/amp`: ```js
import * as amp from '@sveltejs/amp';

/** @type {import('@sveltejs/kit').Handle} */
export async function handle({ event, resolve }) {
	let buffer = '';
	return resolve(event, {
		transformPageChunk: ({ html, done }) => {
			buffer += html;
			if (done) return amp.transform(html);
		}
	});
}
``` > It's a good idea to use the `handle` hook to validate the transformed HTML using `amphtml-validator`, but only if you're prerendering pages since it's very slow. "
da884888,255,Configuration,Configuration,/50-reference/10-configuration.md,"Your project's configuration lives in a `svelte.config.js` file at the root of your project. As well as SvelteKit, this config object is used by other tooling that integrates with Svelte such as editor extensions. ```js
/// file: svelte.config.js
// @filename: ambient.d.ts
declare module '@sveltejs/adapter-auto' {
	const plugin: () => import('@sveltejs/kit').Adapter;
	export default plugin;
}

// @filename: index.js
// 
import adapter from '@sveltejs/adapter-auto';

/** @type {import('@sveltejs/kit').Config} */
const config = {
	kit: {
		adapter: adapter()
	}
};

export default config;
``` > TYPES: @sveltejs/kit#Config The `kit` property configures SvelteKit, and can have the following properties: > EXPANDED\_TYPES: @sveltejs/kit#KitConfig "
9e2cb92c,106,Command Line Interface,Command Line Interface,/50-reference/20-cli.md,"SvelteKit projects use [Vite](https://vitejs.dev), meaning you'll mostly use its CLI (albeit via `npm run dev/build/preview` scripts): *   `vite dev` — start a development server
*   `vite build` — build a production version of your app
*   `vite preview` — run the production version locally However SvelteKit includes its own CLI for initialising your project: "
26873f87,92,svelte-kit sync,Command Line Interface > svelte-kit sync,/50-reference/20-cli.md,"`svelte-kit sync` creates the `tsconfig.json` and all generated types (which you can import as `./$types` inside routing files) for your project. When you create a new project, it is listed as the `prepare` script and will be run automatically as part of the npm lifecycle, so you should not ordinarily have to run this command. "
f68878c8,22,Modules,Modules,/50-reference/30-modules.md,SvelteKit makes a number of modules available to your application. > MODULES 
72e88ae8,35,Public types,Types > Public types,/50-reference/40-types.md,The following types can be imported from `@sveltejs/kit`: > TYPES: @sveltejs/kit 
cb31e731,30,Private types,Types > Private types,/50-reference/40-types.md,"The following are referenced by the public types documented above, but cannot be imported directly: > TYPES: Private types "
e7595f59,809,Generated types,Types > Generated types,/50-reference/40-types.md,"The `RequestHandler` and `Load` types both accept a `Params` argument allowing you to type the `params` object. For example this endpoint expects `foo`, `bar` and `baz` params: ```js
/// file: src/routes/[foo]/[bar]/[baz]/+page.server.js
// @errors: 2355 2322 1360
/** @type {import('@sveltejs/kit').RequestHandler<{
 *   foo: string;
 *   bar: string;
 *   baz: string
 * }>} */
export async function GET({ params }) {
	// ...
}
``` Needless to say, this is cumbersome to write out, and less portable (if you were to rename the `[foo]` directory to `[qux]`, the type would no longer reflect reality). To solve this problem, SvelteKit generates `.d.ts` files for each of your endpoints and pages: ```ts
/// file: .svelte-kit/types/src/routes/[foo]/[bar]/[baz]/$types.d.ts
/// link: false
import type * as Kit from '@sveltejs/kit';

type RouteParams = {
	foo: string;
	bar: string;
	baz: string;
}

export type PageServerLoad = Kit.ServerLoad<RouteParams>;
export type PageLoad = Kit.Load<RouteParams>;
``` These files can be imported into your endpoints and pages as siblings, thanks to the [`rootDirs`](https://www.typescriptlang.org/tsconfig#rootDirs) option in your TypeScript configuration: ```js
/// file: src/routes/[foo]/[bar]/[baz]/+page.server.js
// @filename: $types.d.ts
import type * as Kit from '@sveltejs/kit';

type RouteParams = {
	foo: string;
	bar: string;
	baz: string;
}

export type PageServerLoad = Kit.ServerLoad<RouteParams>;

// @filename: index.js
// @errors: 2355
// 
/** @type {import('./$types').PageServerLoad} */
export async function GET({ params }) {
	// ...
}
``` ```js
/// file: src/routes/[foo]/[bar]/[baz]/+page.js
// @filename: $types.d.ts
import type * as Kit from '@sveltejs/kit';

type RouteParams = {
	foo: string;
	bar: string;
	baz: string;
}

export type PageLoad = Kit.Load<RouteParams>;

// @filename: index.js
// @errors: 2355
// 
/** @type {import('./$types').PageLoad} */
export async function load({ params, fetch }) {
	// ...
}
``` > For this to work, your own `tsconfig.json` or `jsconfig.json` should extend from the generated `.svelte-kit/tsconfig.json` (where `.svelte-kit` is your [`outDir`](configuration#outdir)):
>
>     { ""extends"": ""./.svelte-kit/tsconfig.json"" } "
677a2fba,487,Default tsconfig.json,Types > Generated types > Default tsconfig.json,/50-reference/40-types.md,"The generated `.svelte-kit/tsconfig.json` file contains a mixture of options. Some are generated programmatically based on your project configuration, and should generally not be overridden without good reason: ```json
/// file: .svelte-kit/tsconfig.json
{
	""compilerOptions"": {
		""baseUrl"": "".."",
		""paths"": {
			""$lib"": ""src/lib"",
			""$lib/*"": ""src/lib/*""
		},
		""rootDirs"": ["".."", ""./types""]
	},
	""include"": [""../src/**/*.js"", ""../src/**/*.ts"", ""../src/**/*.svelte""],
	""exclude"": [""../node_modules/**"", ""./**""]
}
``` Others are required for SvelteKit to work properly, and should also be left untouched unless you know what you're doing: ```json
/// file: .svelte-kit/tsconfig.json
{
	""compilerOptions"": {
		// this ensures that types are explicitly
		// imported with `import type`, which is
		// necessary as svelte-preprocess cannot
		// otherwise compile components correctly
		""importsNotUsedAsValues"": ""error"",

		// Vite compiles one TypeScript module
		// at a time, rather than compiling
		// the entire module graph
		""isolatedModules"": true,

		// TypeScript cannot 'see' when you
		// use an imported value in your
		// markup, so we need this
		""preserveValueImports"": true,

		// This ensures both `vite build`
		// and `svelte-package` work correctly
		""lib"": [""esnext"", ""DOM"", ""DOM.Iterable""],
		""moduleResolution"": ""node"",
		""module"": ""esnext"",
		""target"": ""esnext""
	}
}
``` "
49fb51fb,11,App,Types > App,/50-reference/40-types.md,> TYPES: App 
54d410d4,103,Preprocessors,Integrations > Preprocessors,/60-appendix/05-integrations.md,"Preprocessors transform your `.svelte` files before passing them to the compiler. For example, if your `.svelte` file uses TypeScript and PostCSS, it must first be transformed into JavaScript and CSS so that the Svelte compiler can handle it. There are many [available preprocessors](https://sveltesociety.dev/tools#preprocessors). The Svelte team maintains two official ones discussed below. "
690b570b,196,,Integrations > Preprocessors,/60-appendix/05-integrations.md,"`vite-plugin-svelte` offers a [`vitePreprocess`](https://github.com/sveltejs/vite-plugin-svelte/blob/main/docs/preprocess.md) feature which utilizes Vite for preprocessing. It is capable of handling the language flavors Vite handles: TypeScript, PostCSS, SCSS, Less, Stylus, and SugarSS. For convenience, it is re-exported from the `@sveltejs/kit/vite` package. If you set your project up with TypeScript it will be included by default: ```js
// svelte.config.js
import { vitePreprocess } from '@sveltejs/kit/vite';

export default {
  preprocess: [vitePreprocess()]
};
``` "
13ebd3eb,252,,Integrations > Preprocessors,/60-appendix/05-integrations.md,"`svelte-preprocess` has some additional functionality not found in `vitePreprocess` such as support for Pug, Babel, and global styles. However, `vitePreprocess` may be faster and require less configuration, so it is used by default. Note that CoffeeScript is [not supported](https://github.com/sveltejs/kit/issues/2920#issuecomment-996469815) by SvelteKit. You will need to install `svelte-preprocess` with `npm install --save-dev svelte-preprocess` and [add it to your `svelte.config.js`](https://github.com/sveltejs/svelte-preprocess/blob/main/docs/usage.md#with-svelte-config). After that, you will often need to [install the corresponding library](https://github.com/sveltejs/svelte-preprocess/blob/main/docs/getting-started.md) such as `npm install -D sass` or `npm install -D less`. "
25345534,111,Adders,Integrations > Adders,/60-appendix/05-integrations.md,"[Svelte Adders](https://sveltesociety.dev/templates#adders) allow you to setup many different complex integrations like Tailwind, PostCSS, Storybook, Firebase, GraphQL, mdsvex, and more with a single command. Please see [sveltesociety.dev](https://sveltesociety.dev/) for a full listing of templates, components, and tools available for use with Svelte and SvelteKit. "
73c45bc4,39,Integration FAQs,Integrations > Integration FAQs,/60-appendix/05-integrations.md,"The SvelteKit FAQ has a [section on integrations](/faq#integrations), which may be helpful if you still have questions. "
bdcf5dc,79,Migrating from Sapper,Migrating from Sapper,/60-appendix/10-migrating.md,"SvelteKit is the successor to Sapper and shares many elements of its design. If you have an existing Sapper app that you plan to migrate to SvelteKit, there are a number of changes you will need to make. You may find it helpful to view [some examples](additional-resources#examples) while migrating. "
cb233323,63,"type: ""module""","Migrating from Sapper > package.json > type: ""module""",/60-appendix/10-migrating.md,"Add `""type"": ""module""` to your `package.json`. You can do this step separately from the rest as part of an incremental migration if you are using Sapper 0.29.3
or newer. "
84539c53,47,dependencies,Migrating from Sapper > package.json > dependencies,/60-appendix/10-migrating.md,"Remove `polka` or `express`, if you're using one of those, and any middleware such as `sirv` or `compression`. "
f9300330,73,devDependencies,Migrating from Sapper > package.json > devDependencies,/60-appendix/10-migrating.md,Remove `sapper` from your `devDependencies` and replace it with `@sveltejs/kit` and whichever [adapter](adapters) you plan to use (see [next section](migrating#project-files-configuration)). 
6b2f392f,112,scripts,Migrating from Sapper > package.json > scripts,/60-appendix/10-migrating.md,"Any scripts that reference `sapper` should be updated: *   `sapper build` should become `vite build` using the Node [adapter](adapters)
*   `sapper export` should become `vite build` using the static [adapter](adapters)
*   `sapper dev` should become `vite dev`
*   `node __sapper__/build` should become `node build` "
22a248a2,44,Project files,Migrating from Sapper > Project files,/60-appendix/10-migrating.md,"The bulk of your app, in `src/routes`, can be left where it is, but several project files will need to be moved or updated. "
626862,238,Configuration,Migrating from Sapper > Project files > Configuration,/60-appendix/10-migrating.md,"Your `webpack.config.js` or `rollup.config.js` should be replaced with a `svelte.config.js`, as documented [here](configuration). Svelte preprocessor options should be moved to `config.preprocess`. You will need to add an [adapter](adapters). `sapper build` is roughly equivalent to [adapter-node](https://github.com/sveltejs/kit/tree/master/packages/adapter-node) while `sapper export` is roughly equivalent to [adapter-static](https://github.com/sveltejs/kit/tree/master/packages/adapter-static), though you might prefer to use an adapter designed for the platform you're deploying to. If you were using plugins for filetypes that are not automatically handled by [Vite](https://vitejs.dev), you will need to find Vite equivalents and add them to the [Vite config](project-structure#project-files-vite-config-js). "
4df321f3,66,src/client.js,Migrating from Sapper > Project files > src/client.js,/60-appendix/10-migrating.md,"This file has no equivalent in SvelteKit. Any custom logic (beyond `sapper.start(...)`) should be expressed in your `+layout.svelte` file, inside an `onMount` callback. "
fb644b64,67,src/server.js,Migrating from Sapper > Project files > src/server.js,/60-appendix/10-migrating.md,"When using `adapter-node` the equivalent is a [custom server](/docs/adapter-node#custom-server). Otherwise, this file has no direct equivalent, since SvelteKit apps can run in serverless environments. "
86cd27cd,93,src/service-worker.js,Migrating from Sapper > Project files > src/service-worker.js,/60-appendix/10-migrating.md,"Most imports from `@sapper/service-worker` have equivalents in [`$service-worker`](modules#$service-worker): *   `files` is unchanged
*   `routes` has been removed
*   `shell` is now `build`
*   `timestamp` is now `version` "
8cdf7fdf,117,src/template.html,Migrating from Sapper > Project files > src/template.html,/60-appendix/10-migrating.md,"The `src/template.html` file should be renamed `src/app.html`. Remove `%sapper.base%`, `%sapper.scripts%` and `%sapper.styles%`. Replace `%sapper.head%` with `%sveltekit.head%` and `%sapper.html%` with `%sveltekit.body%`. The `<div id=""sapper"">` is no longer necessary. "
2560c960,65,src/node_modules,Migrating from Sapper > Project files > src/node_modules,/60-appendix/10-migrating.md,"A common pattern in Sapper apps is to put your internal library in a directory inside `src/node_modules`. This doesn't work with Vite, so we use [`src/lib`](modules#$lib) instead. "
5bc4e5c4,242,Renamed files,Migrating from Sapper > Pages and layouts > Renamed files,/60-appendix/10-migrating.md,"Routes now are made up of the folder name exclusively to remove ambiguity, the folder names leading up to a `+page.svelte` correspond to the route. See [the routing docs](routing) for an overview. The following shows a old/new comparison: | Old                       | New                       |
| ------------------------- | ------------------------- |
| routes/about/index.svelte | routes/about/+page.svelte |
| routes/about.svelte       | routes/about/+page.svelte | Your custom error page component should be renamed from `_error.svelte` to `+error.svelte`. Any `_layout.svelte` files should likewise be renamed `+layout.svelte`. [Any other files are ignored](routing#other-files). "
9dc367c3,153,Imports,Migrating from Sapper > Pages and layouts > Imports,/60-appendix/10-migrating.md,"The `goto`, `prefetch` and `prefetchRoutes` imports from `@sapper/app` should be replaced with `goto`, `preloadData` and `preloadCode` imports respectively from [`$app/navigation`](modules#$app-navigation). The `stores` import from `@sapper/app` should be replaced — see the [Stores](migrating#pages-and-layouts-stores) section below. Any files you previously imported from directories in `src/node_modules` will need to be replaced with [`$lib`](modules#$lib) imports. "
ff521d52,208,Preload,Migrating from Sapper > Pages and layouts > Preload,/60-appendix/10-migrating.md,"As before, pages and layouts can export a function that allows data to be loaded before rendering takes place. This function has been renamed from `preload` to [`load`](load), it now lives in a `+page.js` (or `+layout.js`) next to its `+page.svelte` (or `+layout.svelte`), and its API has changed. Instead of two arguments — `page` and `session` — there is a single `event` argument. There is no more `this` object, and consequently no `this.fetch`, `this.error` or `this.redirect`. Instead, you can get [`fetch`](load#making-fetch-requests) from the input methods, and both [`error`](load#errors) and [`redirect`](load#redirects) are now thrown. "
dfe2cfe2,204,Stores,Migrating from Sapper > Pages and layouts > Stores,/60-appendix/10-migrating.md,"In Sapper, you would get references to provided stores like so: ```js
// @filename: ambient.d.ts
declare module '@sapper/app';

// @filename: index.js
// 
import { stores } from '@sapper/app';
const { preloading, page, session } = stores();
``` The `page` store still exists; `preloading` has been replaced with a `navigating` store that contains `from` and `to` properties. `page` now has `url` and `params` properties, but no `path` or `query`. You access them differently in SvelteKit. `stores` is now `getStores`, but in most cases it is unnecessary since you can import `navigating`, and `page` directly from [`$app/stores`](modules#$app-stores). "
b27b7a7b,41,Routing,Migrating from Sapper > Pages and layouts > Routing,/60-appendix/10-migrating.md,"Regex routes are no longer supported. Instead, use [advanced route matching](advanced-routing#matching). "
df149f14,61,Segments,Migrating from Sapper > Pages and layouts > Segments,/60-appendix/10-migrating.md,"Previously, layout components received a `segment` prop indicating the child segment. This has been removed; you should use the more flexible `$page.url.pathname` value to derive the segment you're interested in. "
cfb60836,129,URLs,Migrating from Sapper > Pages and layouts > URLs,/60-appendix/10-migrating.md,"In Sapper, all relative URLs were resolved against the base URL — usually `/`, unless the `basepath` option was used — rather than against the current page. This caused problems and is no longer the case in SvelteKit. Instead, relative URLs are resolved against the current page (or the destination page, for `fetch` URLs in `load` functions) instead. In most cases, it's easier to use root-relative (i.e. starts with `/`) URLs, since their meaning is not context-dependent. "
ac7bc47b,69,<a> attributes,Migrating from Sapper > Pages and layouts > <a> attributes,/60-appendix/10-migrating.md,"*   `sapper:prefetch` is now `data-sveltekit-preload-data`
*   `sapper:noscroll` is now `data-sveltekit-noscroll` "
